"","ABIE AMA","ABIE BAL","ABIE LAS","ACER MAC","ALNU INC","ALNU RUB","AMEL ALN","BETU OCC","BETU PAP","BETU PAP NEO","BETU PAP PAP","CHAM NOO","CORN STO","JUNI SCO","LARI LYA","LARI OCC","PICE ENG","PICE ENG GLA","PICE GLA","PICE MAR","PICE SIT","PINU ALB","PINU BAN","PINU CON","PINU CON CON","PINU CON LAT","PINU PON","POPU BAL","POPU TRE","PRUN VIR","PSEU MEN","PSEU MEN GLA","PSEU MEN MEN","QUER MAC","SALI SCO","TAXU BRE","THUJ PLI","TSUG HET","TSUG MER"
"141",0,0,55.007273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3321.391027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"142",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2264.17623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"143",92.35785,0,2441.26365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"144",0,0,231.55977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5828.26883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"145",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1302.18972,0,283.54131,0,0,0,0,0,0,0,0,0,0,0
"146",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9316.3486,0,0,0,0,0,0,0,0,0,0,2005.68524,0,0,0,0,0,0,0,0,0,0
"147",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,529.66896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"148",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.593936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"149",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1366.75732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"150",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1019.9703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"151",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2493.4752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"152",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5519.316363,0,0,0,0,0,0,0,0,0,1409.694937,0,0,0,0,0,0,0,0,0,0,0
"153",0,0,0,0,0,0,0,0,146.0646,0,0,0,0,0,0,0,0,0,3262.1094,0,0,0,0,0,0,7546.671,0,0,1217.205,0,0,0,0,0,0,0,0,0,0
"154",0,0,13450.93104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.51208,699.67688
"155",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1261.167842,0,0,66.204758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"156",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2812.91422,0,0,1680.31768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"157",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.60122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"158",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.89187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"159",0,0,0,0,2.375114,0,0,0,1.812587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.312563,0,0,0,0,0,0,0,0,0,0
"160",0,0,0,0,0,0,0,0,8.033088,0,0,0,0,0,0,0,0,0,0,0,0,0,809.29129,0,0,0,0,0,6754.17871,0,0,0,0,0,0,0,0,0,0
"161",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.61,0,0,4.599738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"162",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4214.21921,0,0,0,0,0,0,0,0,0,0,0
"163",0,0,10165.35552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3070.78448
"164",0,0,10006.81396,0,0,0,0,0,0,0,0,0,0,0,0,0,40.01664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"165",0,0,0,0,0,0,0,0,32.63832,0,0,0,0,0,0,0,0,32.63832,1138.26141,2733.457752,0,0,0,0,0,0,0,240.70761,0,0,0,0,0,0,0,0,0,0,0
"166",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6378.9,0,0,0,0,0,0,0,0,0,0
"167",0,0,0,0,0,0,0,0,6.335952,0,97.74678,0,0,0,0,0,0,0,1080.067864,0,0,0,0,0,0,0,0,0,2957.90256,0,0,0,0,0,0,0,0,0,0
"168",0,0,1267.77318,0,0,0,0,0,0,0,0,0,0,0,0,0,1027.9242,0,0,0,0,0,0,14819.24055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"169",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"170",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.335428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"171",0,50.79393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"172",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2701.39476,0,0,1545.46794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"173",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1624.767576,0,0,0,0,0,0,0,0,0,0
"174",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.1985,0,0,0,0,0,0,0,311.0432,0,0,0,0,0,0,0,0,0,0,0
"175",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.9027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"176",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.043688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"177",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2883.63425,0,0,0,0,0,0,0,0,0,0,0,0,0
"178",0,0,199.6855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"179",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5344.02684,0,0,0,0,0,0,0,0,0,0
"180",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250.598012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"181",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,497.2965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"182",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.748064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"183",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1574.0418,0,0,1237.8508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"184",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.641348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"185",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.42938,0,0,0,0,0,0,0,0,1469.61261,0,0,0,0,0,0,0,0,0,0
"186",0,0,0,0,0,0,0,0,3.513246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.398862,0,0,0,0,0,0,0,0,0,0
"187",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1529.33502,0,0,604.55648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"188",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1512.77964,0,0,89.89356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"189",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.58236,0,0,265.84764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"190",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425.10744,0,0,291.92896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"191",0,1319.899824,0,0,0,0,0,0,15.515118,0,0,0,0,0,0,0,0,0,1233.7992,0,0,0,0,0,0,0,0,787.3587,793.242558,0,0,0,0,0,0,0,0,0,0
"192",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.4235,0,0,0,0,0,0,0,0,38.4065,0,0,0,0,0,0,0,0,0,0
"193",0,20.3578,0,0,0,0,0,0,1905.0725,0,0,0,0,0,0,0,0,0,0,4435.00878,0,0,0,0,0,0,0,0,1280.20872,0,0,0,0,0,0,0,0,0,0
"194",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3561.84628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"195",0,0,4943.41468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,862.88379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"196",0,0,391.588392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1697.269416,0,0,0,0,0,0,0,1019.160792,0,0,0,0,0,0,0,0,0,0,0,0,0
"197",0,0,0,0,0,0,0,0,0.200742,0,132.8877,0,0,0,0,0,0,0,212.523658,0,0,0,0,0,0,0,0,0,967.7983,0,0,0,0,0,0,0,0,0,0
"198",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256.51153,0,0,816.75847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"199",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4880.94936,13082.72728,0
"200",0,0,5449.3332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"201",0,0,279.9276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1866.184,0,643.83348,0,0,0,0,0,6494.32032,0,0,46.6546,0,0,0,0,0,0,0,0,0,0
"202",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,791.603238,661.807234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"203",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4572,0,0,0,0,0,0,0,0,0,0
"204",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2314.9447,491.99919,0,0,0,0,0,0,0,0,0,0
"205",0,0,0,0,0,0,0,0,0.546117,0,0,0,0,0,0,0,0,0,1247.12952,0,0,0,0,0,0,0,0,0,3993.044614,0,0,0,0,0,0,0,0,0,0
"206",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1022.142178,0,0,0,0,0,0,0,0,0,0
"207",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436.540024,0,0,303.7385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"208",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10153.34772,0,0,356.39378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"209",0,0,0,0,0,0,0,0,9.919488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,762.754112,0,0,0,0,0,0,0,0,0,0
"210",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,472.11297,0,0,0,0,0,0,0,0,956.98575,6009.87051,0
"211",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"212",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"213",0,0,0,0,0,0,0,0,0,0,360.272,0,0,0,0,0,0,0,0,0,0,0,150.8639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"214",0,107.485274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,875.27942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"215",0,2491.62436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,574.03032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"216",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1815.397,0,0,1368.0722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"217",0,0,2279.5213,0,0,0,0,0,0,0,0,0,0,0,0,0,429.93503,0,0,0,0,0,0,0,0,176.01367,0,0,0,0,0,0,0,0,0,0,0,0,0
"218",0,0,3269.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"219",0,0,97.217014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2457.145746,0,0,0,0,0,0,0,0,0,0,752.86024,0,0,0,0,0,0,0,0,0,0
"220",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"221",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.891504,0,0,493.671576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"222",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1310.03649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"223",0,0,0,0,0,0,4.9494,0,0.65992,0,0,0,0.65992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.81478,1.15486,1.81478,0,0,0,0,0,0,0,0,0
"224",0,0,0,0,60.6524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424.5731,0,0,0,0,0,0,0,0,0,0,0
"225",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209.99199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"226",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.42605,123.329982,0,0,0,0,0,0,0,0,0,0
"227",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1323.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"228",0,0,5747.6839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1473.4503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"229",0,0,12.0471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"230",0,0,795.394092,0,0,0,0,0,0,0,0,0,0,0,0,0,3301.860308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"231",42.9792,0,4972.985288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5875.700112
"232",0,0,389.99508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180.26751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"233",0,0,1274.98565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3615.3513,0,0,0,0,1192.9442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"234",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2072.86373,0,0,0,6027.78365,0,0,0,0,572.42262,0,0,0,0,0,0,0,0,0,0
"235",0,0,120.2541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"236",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.52517,0,0,0,0,0,0,0,0,0,974.396745,0,0,0,0,0,0,0,0,0,0
"237",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11018.35473,0,0,0,0,0,0,0,0,0,0
"238",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327.3503,0.6252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"239",444.274208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.33312,1338.499781
"240",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,677.5862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"241",0,0,5.2053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.903975,0,0,0,0,0,0,0,17.17749,0,0,0,0,0,0,0,0,0,0,0,0,0
"242",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"243",0,0,5345.27188,0,0,0,0,0,0,0,0,0,0,0,0,0,1743.94812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"244",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2634.8351,0,0,0,0,0,0,0,0,0,0
"245",0,320.87318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,395.32994,0,0,0,0,0,0,0,0,0,1056.57688,0,0,0,0,0,0,0,0,0,0
"246",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1924.60431,0,0,0,0,0,1674.47523,0,0,0,0,3350.39346,0,0,0,0,0,0,0,0,0,0
"247",0,0,35.532944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2073.873156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"248",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190.05536,5386.88161,0,0,0,0,0,0,0,0,0,0
"249",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4313.76752,0,0,0,0,0,0,0,0,0,0
"250",0,0,0,0,0,0,0,0,0.181008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.830192,0,0,0,0,0,0,0,0,0,0
"251",0,0,0,0,0,0,0,0,0,0,0,494.15799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5306.82711,0,186.20446
"252",0,0,298.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"253",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.855368,0,0,0,0,0,4.964232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"254",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460.97523,0,0,0,0,0
"255",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.53584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"256",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.480875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"257",856.73369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275.89729,0
"258",0,0,1475.37985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4087.0771,0,0,0,0,0,3601.39305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"259",0,0,31.24368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269.17632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"260",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194.725401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"261",0,0,22.6807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"262",0,0,0,0,0,0,0,0,1065.8024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"263",0,0,0,0,0,0,0,0,0,0,0,4467.78561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.59351,46.78938
"264",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5563.566931,7.629769
"265",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5845.87,0,0,0,0,0,2.1962,0,0,0,0,0,0,0,0,0,0
"266",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321.94056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"267",2093.988,0,0,0,0,338.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1474.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,928.512,0
"268",1052.866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1163.694
"269",0,0,71.77674,0,0,0,0,0,11.55028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"270",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.816315,0,0,0,0,0,0,0,334.4029,0,0,0,0,0,8433.878735,0,0,0,0,0,0,0
"271",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"272",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.6582,0,0,0,0,0,0,0,0,0,0
"273",0,0,1792.578304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1848.51987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"274",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.443,0,0,0,0,0,0,0,0,0,0
"275",0,0,2765.97565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1590.26085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"276",0,0,0,0,0,0,0,0,83.8032,0,0,0,0,0,0,0,0,120.881293,0,0,0,0,0,0,0,50.363509,0,0,0,0,0,33.1721,0,0,0,0,389.291136,460.509862,0
"277",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,568.0338,2844.5161,0,0,0,0,0,0,0,0,0,0
"278",0,0,0,0,0,0,0,0,524.50825,0,0,0,0,0,0,0,0,0,0,0,0,0,1616.34175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"279",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1461.6602,0,0,0,0,0,0,0,5182.2498,0,0,0,0,0,0,0,0,0,0,0,0,0
"280",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1326.17628,0,0,0,0,0,0,0,3427.14372,0,0,0,0,0,0,0,0,0,0,0,0,0
"281",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.7731,0,0,0,0,0,0,0,0,0,0,0,0,0
"282",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,474.88877,0,0,0,0,0,1724.72173,0,0,0,0,0,0,0,0,0,0,0,0,0
"283",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.76974,0,0,2.61946,0,0,0,0,0,0,0,0,0,0
"284",0,0,3087.8145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.05445,0
"285",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.706,0,0,0,0,0,0,0
"286",0,0,9877.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"287",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.88884,0,0,0,0,11659.67452,2227.60408,0
"288",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3139.24032,0,0,0,0,0,0,0,0,0,0,0,0,0
"289",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.49381,0,0,0,0,0,0,0,5850.24788,0,0,0,0,0,408.77241,0,0,0,0,0,0,0
"290",0,0,0,0,0,0,0,0,183.9586,0,0,0,0,0,0,0,0,118.8304,0,0,0,0,0,0,0,787.2514,0,0,0,0,0,51.417,0,0,0,0,0,0,0
"291",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.90051,0,0,0,0,0,0,0,4593.89969,0,0,0,0,0,0,0,0,0,0,0,0,0
"292",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1509.957426,0,0,5.256274,0,0,0,0,0,0,0,0,0,0
"293",0,0,6847.01666,0,0,0,0,0,0,0,0,0,0,0,0,0,296.76444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"294",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11297.15646
"295",0,0,79.42152,0,0,0,0,0,0,0,0,0,0,0,0,0,19.85538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282.549,0
"296",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2354.4427,0,0,0,0,0,0,0,0,0,0,0,0,0
