bark_thickness,bud_burst_mean,clonal_growth_form,coarse_root_depth,cold_tolerance,cone_serotiny,dispersal_distance,dispersal_syndrome,drought_tolerance,bud_burst_early,fire_resistance,fire_tolerance,foliage,bud_burst_late,leaf_dry_matter_content,leaf_flammability,leaf_force_punch,leaf_photosyn_rate,leaf_text_coarse,leaf_thickness,leaf_length,max_height,plant_height_veg,resprout_ability,shade_tolerance,specific_leaf_area,waterlogging_tolerance,wood_density,water_potential_50_loss_stem,xylem_conductance,low_branch_height,hydraulic_safety_margin_50,hydraulic_safety_margin_88,leaf_mass_area,min_midday_xylem,seed_bank_longevity,slope_vulnerability_curve,stem_conduit_diam,water_potential_12_loss_stem,water_potential_88_loss_stem,deg_self_pruning,photosynth_water_effic,specific_leaf_conduct,stem_conduit_dens,stomatal_conductance,seedbank_duration,leaf_toughness,min_predawn_xylem,stem_xylem_vulnerability_p50,leaf_texture,photosyn_rate_per_leaf_area,plant_height_gen,leaf_water_content,seedbank_density,stomata_density,relative_growth_rate,water_use_effic,time_step
15.282046037934085,5.961787736042567,3,0.07642452791486544,-45.52292735837446,0,133.39218162457598,5.989082210297876,2.558601132183838,5.961787736042567,0,0,3,5.961787736042567,0.019422634937425864,0,0,5.036224091169071,1,0,2.668782075123379,48.44437302749336,37.59665293866904,0,4.54146367918723,3.6849659156394874,1.0180893868021283,0.2379740423503656,-3.382309992993579,0,0.037681274382167396,0.07027388190827707,0.09313475094345076,371.96900620422366,-0.05731839593614908,0,47.03870663079548,15.53904180997848,-3.3160451556444612,-4.988698084379719,0,4.139254901090978,2.372981591756572e-6,2597.500221201675,95.4268160406385,0,0,0,0,0,0,0,0,0,0,0,0,t1
30.609271523178805,4.105960264900662,0,2.4635761589403975,-57.50655629139072,1,32.847682119205295,4.571839907860638,3.634105960264901,4.105960264900662,0,0,2.4635761589403975,4.105960264900662,0.5321452317880794,0,4.911053712857131,14.04667428974401,1,0.4835099337748345,6.241059602649006,46.42384105960265,26.291168716493203,0.452538631346578,1.647748344370861,5.2168458563963735,2.6874834437086093,0.21008888341363346,-2.2164882147763225,0,0,1.7164800972023813,1.0848005298013246,14.867329801639238,-1.5211920529801324,0,76.3484887241086,26.928598127668078,-2.3111320837289724,-4.093500494606224,0,0,6.934966887417218e-5,1487.4015381543106,67.63265408940401,0,0,-0.017880794701986755,0,0,0,0,0,0,0,0,67.75245033112583,t1
12.709615001164686,5.911425576519916,2.822851153039832,0,-47.47875262054507,0,113.14203354297693,6,2.436509433962264,5.8228511530398315,0,0,2.4685534591194966,6,0.06543275461718939,0,0.8043555555328668,6.702992942518122,1,0.028343815513626837,2.139412997903564,43.268343815513624,33.87087924051835,0.17714884696016772,3.941865828092243,5.910243724851121,1.1528616352201257,0.23316870503866916,-3.2295207174967824,0,0,0.12931865828092243,0.13481027253668765,268.8452184667381,-0.35606918238993707,0.35429769392033544,41.98138522245731,17.00468707521373,-2.912014020923139,-4.821141901508717,0,3.856759002595387,9.707756813417191e-6,2144.587634157106,137.8240550871195,0,0,0,-0.4440639445053505,0,0,0,0,0,0,0,0,t1
0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0587861978461538,0,t1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.5,0,0,0,0.0539752377333333,0,t1
0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0587861978461538,0,t1
0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0587861978461538,0,t1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.5,0,0,0,0.0539752377333333,0,t1
32.293097738922725,4.779310747840748,2.389655373920374,0,-48.789757534569176,0,109.52587130468382,5.999999999999999,2.4152069509585012,4.779310747840748,0,0,2.389655373920374,4.779310747840748,0.09001159097213624,0,0.7011361066849793,6.662723859906287,1,0.0549310163471663,2.0710346573976577,45.931035826135826,35.92736966731185,0.2034482086932085,3.8667588396601404,5.861817446088255,1.3475516159960657,0.23767483344164014,-3.0868324777419396,0,0,0.11233727912821227,0.167844772171897,263.07412787490046,-0.14241374608524596,0,46.93853547340356,19.857124531733106,-2.8676273386273845,-4.489970406358569,0,3.3224141649598833,0,2150.060398548031,153.42160496071693,0,0,-0.02034482086932085,0,0,0,0,0,0,0,0,0,t1
13.168403314009659,3.6979999999999995,0.21199999999999997,1.8599999999999999,-41.38564,1,25.559999999999995,4.921739130434781,2.70604,3.6479999999999997,0,0,2.664,3.7479999999999998,0.3830872363933719,0,3.720965789361438,10.4264833815225,0.732,0.34712,4.712,39.81,25.875270522600175,0.31866666666666643,1.21208,7.938260648951306,1.8659999999999999,0.150938508291361,-2.8478672985846947,0,0.03138372413793108,1.2944,0.7837493999999998,13.901644995166285,-1.255,0.19999999999999996,54.185108435364725,17.75113004792786,-1.717003723215374,-3.183059873427699,0,0.23971384401111098,5.9872639999999996e-5,1073.8738113065046,36.30341559509892,0,0,0,-0.2506727828746179,0,0,5.627999999999999,0,26399.999999999996,1.0100502512562817,0.019800517503999998,51.153099999999995,t1
22.5439344827586,4.71,3,1.8840000000000001,-45.058,0,38.369999999999976,5.730857142857149,1.9623700000000002,4.71,0,0,3,4.71,0.48271564862069,0,0.026190000000000005,3.807896909515713,0.9420000000000001,0.0029700000000000004,4.285300000000001,9.066039317281316,20.054115859383426,0,4.814020000000001,12.999656794550791,0.96884,0.17637273389473326,-1.9125555942504575,0,0.9289101663157897,1.73237568,2.2959366,1842.6750894873646,-1.413,0,56.22296326566374,13.950310327366704,-1.9915524454170102,-4.50360820458299,1,3.1466089854406625,5.8611600000000006e-5,2238.4731849537125,78.102,0.018000000000000002,0,0,0,0,0,0,0,0,0,0,0,t1
0,0,0,0,0,0,0,5.700740735495067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.35911111740592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1720987859776522,0,0,0,0.058546243781999595,0,t1
0,0,0,0,0,0,0,3.7562017041675504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.69255795499894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.78820999201043,0,0,0,0.05698706049574304,0,t1
0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0587861978461538,0,t1
0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0587861978461538,0,t1
3.106344713438736,2.6306818181818183,0.8068181818181819,0,-30.732386363636365,0,20.871212121212114,5.321428571428572,1.0880681818181819,2.5113636363636367,0,1,0,2.75,0.30378447078986504,0,1.7511328005520634,7.0578710323277765,0.5681818181818182,0.10738636363636364,0,9.454545454545455,14.117268532541079,0.5681818181818182,0.7962500000000001,12.406679807122952,0.834318181818182,220.35466220210995,-2.0212076907467518,0,0.8618636363636377,0.17420454545454545,0.18160227272727275,175.67045991414932,-0.47965909090909087,0.4772727272727273,32.67630916103567,5.65040428321678,-0.6231988636363637,-1.784755681818182,0,0.5720444004810604,6.892534090909091e-5,0,164.21404015901973,0,0,0,-0.5981964136780656,0,4.219887999772728,6.230519480519469,30.609814732954543,725000.0000000001,27.738122430333494,0,0,t1
1.855711890918566,4.910532931819892,1.7851660827322378,0,-50.60802206610155,0,0.06719435151605921,5.358681138531685,1.5810761767280943,4.4645066519980805,0,1,0,5.356559211641704,0.32985714867514293,0,4.0525704132083105,12.721991316070733,0.893113523088614,0.14295121186642779,0,10.725849984623292,11.665364792014994,0.893113523088614,1.0810174808740698,18.929242214576497,1.5802592348754518,0.17764843817468964,-2.02763767299607,0,0.002774748673167335,0.6511983685398453,0.6788519978887976,73.82041627726764,-1.7930256448836832,1.7841051192872472,18.665348544939036,21.12191757810021,-0.7270661316754654,-3.574893859120487,0,2.1383734813212394,4.9064281743493095e-5,0,296.5202279919563,0,0,0,-2.2361329759629327,0,0,2.5118322074175716,0,2334.1195789789003,0.0893021995155244,0.005769223001770502,0,t1
0,0,0,0,0,0,0,5.533887010275236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.559335587669715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8256092097553278,0,0,0,0.05841245601254824,0,t1
100,0,0,0,-61.67,0,0,6,1.77,0,0,1,0,0,0.44243,0,3.44626335708988,12.865,1,0.27,0,30,26.4364571428572,1,1.27,15.9059712709575,2.63,0.22639625,-1.71965277777778,0,0,0.552166469539244,0.825,83.1469185202787,-0.7,0,48.513481948996,36.65,-0.925,-2.505,0,0,0,363.81,378.241880277778,0,0,-0.1,0,0,0,0,0,0,0,0,0,t1
23.104634482758605,3.84,3,1.536,-41.8312,0,23.04,5.780571428571433,1.78336,3.84,0,0,3,3.84,0.3903611586206899,0,0,3.0488107287771418,0.768,0,3.9592000000000005,7.1346053032612,23.96005180274765,0,4.7488,11.342821541746176,0.96536,0.18685235629634303,-1.5592809940385894,0,0.7573280336842108,1.41238272,1.8718464000000001,1502.3083532126284,-1.1520000000000001,0,45.83782992359846,11.373501413394509,-1.6236860701489,-3.6717315298511,1,2.5653882174293297,4.7692800000000005e-5,1824.997246331689,62.208,0,0,0,0,0,0,0,0,0,0,0,0,t1
22.351635738867753,5.003983011319012,3,1.9920339773619753,-46.097610193208595,0,30.428173716793832,5.715423717519723,2.0222304863386467,5.003983011319012,0,0,3,5.003983011319012,0.5062582626398449,0,0,3.9742219505661494,1,0,4.3928305796257785,9.451999640926694,18.677267633119015,0,4.828805096604296,13.423800139942824,0.9701991505659506,0.1732686026723913,-2.0359127596236863,0,0.9821765462940639,1.8317150828638835,2.427592206512171,1949.5702458211997,-1.4940254830214814,0,59.63230416243679,14.812268902266716,-2.119151826885517,-4.781760973229478,1,3.343657716033946,6.185265499708934e-5,2377.2145512717043,81.05974516978519,0,0,0,0,0,0,0,0,0,0,0,0,t1
9.251236415936281,0.07812502894832113,0.031250011579328454,0,-4.31669105262468,0,1.5690109980454492,6,0.13791997297964242,0.07812502894832113,0,0,0.8408206240563063,0.07812502894832113,0.02816673895248263,0,0.21439055152049477,0.8676349756227334,0.07324221463905106,0.017197271997249193,0.020312507526563495,9.768070025694778,10.181937199346011,0.06542971174421895,0.12059574781035222,17.680012512989833,0.16926764084515628,0.016908582157972807,-1.315177666529853,0,0.02043211963984992,0.03181429079507122,0.047534197300744145,10.904613370314008,-0.040332046194570786,0,3.8156218710340135,2.2332960377105144,-0.08974746310122328,-0.2030260828826101,0,0.032585916653325595,1.3239848655871982e-6,41.323354501138944,24.55747436173353,0,0,-0.0057617208849386845,0,0,0,5.721681807602669,0,17187.50636863065,0.657585042655467,0.058593728316302815,0,t1
2.07084444444444,5.5,2,0,-56.67,0,0,6,1.77,5,0,1,0,6,0.36936596393372,0,4.54056331348139,14.2482808459476,1,0.16,0,12,13.0587395104895,1,1.21,18.0513377806896,1.77,0.198857217307344,-2.2703125,0,0,0.73,0.761,82.1902187275229,-2.01,2,20.8240496100773,23.6778846153846,-0.8135,-4.0045,0,2.39713844011111,5.48e-5,0,332.09555356871,0,0,0,-2.50672782874618,0,0,0,0,0,0,0,0,t1
4.846195640809624,4.028146037631392,1.4533584252244203,0,-41.78110029552697,0,1.5914586587212782,6,1.314742820707538,3.6710885049781337,0,1,0.7822699202462868,4.3852035702846495,0.27237423009736433,0,3.2933892690352455,10.453817666690112,0.7392433599179045,0.11953535231743415,0,16.24275427816359,17.596371487232144,0.7392433599179045,0.9027768027224226,17.4457154564221,1.2953940338567687,0.1481881314765988,-2.799350934454925,0,0.06571828884504004,0.5213039976737566,0.5434415646982586,70.5928257462875,-1.4353712812660966,1.4282301306130316,16.983459386367446,16.908734118435518,-0.6136496452108785,-2.9228965682621966,0,1.7118326737087048,4.339199766658909e-5,0,243.63305722077723,0,0,0,-1.7900921071307387,0,0,5.475889441724007,0,55282.24814505495,2.1150700238229114,0.019265359762051352,0,t1
15.979676227952089,5.06006006006006,0.4024024024024024,2.7457457457457455,-55.15555555555556,1,45.11511511511512,4.472982299069255,3.8026826826826827,5.06006006006006,0,0,3,5.06006006006006,0.5153314555935246,0,4.528478478478479,12.984403424638229,1,0.45890890890890895,7.062662662662662,46.98443338187319,26.418297693776047,0.28862195528862167,2.1277977977977978,3.697150356946328,2.470950950950951,0.20609683661713896,-2.3696140174354454,0,0.07304475633528267,1.8419809409409411,1.168814064064064,163.45890094620287,-1.583083083083083,0,78.57149047168602,23.515724887045586,-2.621100538978469,-4.498168911272198,0,0.49794353456812324,7.772237237237238e-5,1832.2828639026072,11.765765765765765,0,0,0,0,0,0,0,0,0,0,0,71.43826326326327,t1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.5,0,0,0,0.0539752377333333,0,t1
0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0587861978461538,0,t1
3.817499999999997,4.95,2.9699999999999998,0,0,0,0,5.999999999999999,0,4.95,0,0,2.9999999999999996,4.95,0,0,0,0,0,0,0,26.014999999999997,18.264959705441278,0,0,6.298540983606556,0,3.3e-6,-3.8743000000000003,34.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0,0,0,7.3882528e-4,0,t1
0,0,0,0,0,0,0,3.816551111953773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.620138665655475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.551841478181059,0,0,0,0.05703545026135836,0,t1
2.07084444444444,5.5,2,0,-56.67,0,0,6,1.77,5,0,1,0,6,0.36936596393372,0,4.54056331348139,14.2482808459476,1,0.16,0,12,13.0587395104895,1,1.21,18.0513377806896,1.77,0.198857217307344,-2.2703125,0,0,0.73,0.761,82.1902187275229,-2.01,2,20.8240496100773,23.6778846153846,-0.8135,-4.0045,0,2.39713844011111,5.48e-5,0,332.09555356871,0,0,0,-2.50672782874618,0,0,0,0,0,0,0,0,t1
72.80263139108378,0,0,0,-44.89738277888137,0,0,6,1.288606575622183,0,0,1,0,0,0.32210068206357195,0,2.5089704086281346,9.36605852846293,0.7280263139108378,0.19656710475592623,0,21.840789417325134,19.24643644657617,0.7280263139108378,0.924593418666764,16.747465669260954,1.9147092055855035,0.16482242737073652,-1.2519524730120903,0,0,0.40199171948381673,0.6006217089764412,60.533144603363276,-0.5096184197375865,0,35.31909143830753,26.682164404832207,-0.6734243403675251,-1.8237059163466487,0,0,0,264.8632532639019,275.37004186533517,0,0,-0.07280263139108378,0,0,0,0,0,0,0,0.015988298919385215,0,t1
0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0587861978461538,0,t1
0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0587861978461538,0,t1
15.5,5,0,3,-56.6,1,40,4.26086956521739,4.04,5,0,0,3,5,0.55168,0,5.23,14.3039743367044,1,0.53,7.6,50,26.2595333333333,0.333333333333333,1.73,2.889375,2.7,0.206538085850473,-2.32467012444536,0,0,1.97,1.14137,0,-1.7,0,82.4093369735283,24.81184126837,-2.61295116647641,-4.43938366681887,0,0,8.445e-5,1732.05453436533,0,0,0,0,0,0,0,0,0,0,0,0,82.505,t1
22.3810344827586,5,3,2,-46.1,0,30,5.71428571428572,2.02,5,0,0,3,5,0.50828275862069,0,0,3.96980563642857,1,0,4.4,9.28985065528802,18.5985917570499,0,4.83,13.464298882482,0.97,0.17299952642753,-2.03031379432108,0,0.986104210526316,1.83904,2.4373,1956.13066824561,-1.5,0,59.6846743796855,14.8092466320241,-2.11417457050638,-4.78090042949362,1,3.34034924144444,6.21e-5,2376.29849782772,81,0,0,0,0,0,0,0,0,0,0,0,0,t1
2.07084444444444,5.5,2,0,-56.67,0,0,6,1.77,5,0,1,0,6,0.36936596393372,0,4.54056331348139,14.2482808459476,1,0.16,0,12,13.0587395104895,1,1.21,18.0513377806896,1.77,0.198857217307344,-2.2703125,0,0,0.73,0.761,82.1902187275229,-2.01,2,20.8240496100773,23.6778846153846,-0.8135,-4.0045,0,2.39713844011111,5.48e-5,0,332.09555356871,0,0,0,-2.50672782874618,0,0,0,0,0,0,0,0,t1
0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0587861978461538,0,t1
0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0587861978461538,0,t1
0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0587861978461538,0,t1
0,0,0,0,0,0,0,3.358681195718499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.1695825651378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.34516531676921,0,0,0,0.05666831794404696,0,t1
0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0587861978461538,0,t1
1.923677834179353,5.1091370558375635,1.8578680203045685,0,-52.642690355329954,0,0,6,1.6442131979695431,4.644670050761421,0,1,0,5.573604060913706,0.34311660609071454,0,4.217883687142611,13.235712664002085,0.9289340101522843,0.14862944162436548,0,11.147208121827411,12.13070726101309,0.9289340101522843,1.124010152284264,18.118755400336028,1.6442131979695431,0.18472523232103527,-2.108970494923858,0,0,0.6781218274111676,0.7069187817258883,76.34928947785123,-1.8671573604060911,1.8578680203045685,19.344167911899216,21.995192307692292,-0.7556878172588832,-3.7199162436548225,0,2.2267834240626048,5.090558375634518e-5,0,308.49485433032453,0,0,0,-2.3285847343175172,0,0,0,0,0,0,0.004177699339320575,0,t1
2.8966522420413696,5.288461538461538,1.858974358974359,0,-56.0424358974359,0,8.931623931623927,6,1.8052564102564104,4.8589743589743595,0,1,0,5.717948717948718,0.36556589209691337,0,4.185915536522784,13.80418919874252,1,0.16705128205128206,0,13.128205128205128,13.381466835304057,1,1.2565384615384616,18.971510315577195,1.6966666666666668,0.2050205869463368,-2.2690999313186806,0,0.36882581786030116,0.6270512820512821,0.6536794871794872,137.38225449089998,-1.7265384615384616,1.717948717948718,29.744226436929644,20.338695759368825,-0.8823910256410257,-3.7945833333333336,0,2.0590804549672357,7.097141025641026e-5,0,321.62103385657053,0,0,0,-2.153214929820437,0,0,0,0,310256.41025641025,11.870248679293908,0,0,t1
0,0,0,0,0,0,0,4.300129655139449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.039844413832665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.657825517370495,0,0,0,0.05742319644180538,0,t1
0,0,0,0,0,0,0,5.663461421829478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.403846293804627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3181094311678763,0,0,0,0.05851635223348651,0,t1
0,0,0,0,0,0,0,0.312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.8256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.278000000000002,0,0,0,0.05422540765919997,0,t1
0,0,0,0,0,0,0,3.5572038462761446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.93135538446863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.567618268751769,0,0,0,0.05682749870293434,0,t1
24.19862337516076,2.6565985708665503,1.3402282197902107,0,-22.728641436151594,0,0.23678743396633967,6,0.6817182193260934,2.561022926947546,0,0,1.846129606632623,2.7521742147855544,0.15582876250723823,0,1.5293797976432613,5.205995154255102,0.38462346445579243,0.08259736880344123,0,24.50635454290328,22.331158353865728,0.38462346445579243,0.4780121848070639,13.024811657598754,0.8420101304168855,0.08197173850567291,-3.2780570705451186,11.132180443496356,0.009777988824905501,0.24430487702658021,0.30199620786457154,33.257007780542274,-0.5170274879166914,0.38230257567601683,13.499512970956975,11.479788261264952,-0.335872844384596,-1.2501542608133847,0,0.4582160999532333,1.1108696359327212e-5,69.02691831713769,136.2095517414191,0,0,-0.018973342766042078,-0.4791642527242069,0,0,6.243598980330546,0,8225.247706199172,0.3146936936474102,0.021966327451668717,0,t1
1.1389644444444422,3.0250000000000004,1.1,0,-31.168500000000005,0,0,6,0.9735000000000001,2.75,0,1,0,3.3000000000000003,0.20315128016354603,0,2.4973098224147647,7.83655446527118,0.55,0.08800000000000001,0,6.6000000000000005,7.182306730769226,0.55,0.6655,18.478235779379283,0.9735000000000001,0.1093714695190392,-1.248671875,0,0,0.4015,0.41855000000000003,45.2046203001376,-1.1055,1.1,11.453227285542516,13.022836538461531,-0.447425,-2.202475,0,1.3184261420611108,3.014e-5,0,182.6525544627905,0,0,0,-1.378700305810399,0,0,0,0,0,0,0.02645378903076921,0,t1
2.333285246946804,1.9321957177505291,0.5924318799251551,0,-22.515409506560427,0,15.791146879806004,6,0.8002221859251254,1.8484195279881899,0,0,0.00799322277359781,2.015971907512869,0.1472650595606768,0,1.265879848156898,5.154756953726083,0.41688627762687874,0.0791684993254106,0,7.066581113711327,6.062935518288329,0.41688627762687874,0.5867125823022494,20.197305726065647,0.6082350843864313,0.09379770730683579,-0.9546295582681378,0.09325426569197445,0.6520855230228724,0.12231323705301533,0.12750736081828037,131.8437146012151,-0.3367802828446039,0.3351047590493571,24.452168879789927,3.9672859094184676,-0.4609365960723906,-1.2982875914317111,0,0.4016462496906927,5.1436486109332244e-5,0,119.92708634506697,0,0,0,-0.4200082125271533,0,0,0,0,548534.5758248405,20.98664720206962,0.034122408258434475,0,t1
0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0587861978461538,0,t1
21.3584323646826,5,2.5541649497739307,2.14861168340869,-47.66042267579124,0,31.4861168340869,5.4982910936793,2.3201956004855533,5,0,0,3,5,0.5147320957173624,0,0.7772391042274477,5.505583843605953,1,0.07876419220660559,4.875557386907808,15.339854481224837,19.737097181196997,0.049537227802896544,4.369303781433062,11.892741642387593,1.2270982122970333,0.17798374820247595,-2.074058584062853,0,0.8395576037836031,1.8585021860592021,2.2447096611201767,1665.4267966702646,-1.529722336681738,0,63.06182474265096,16.295749059386196,-2.188298600078342,-4.730147048480239,1,2.8439343175004415,6.542147112418423e-5,2280.5563178916877,68.96245364389613,0,0,0,0,0,0,0,0,0,0,0,12.26120693963395,t1
16.09391488854024,5.546093712566584,2.016259949023471,1.2357259251923396,-49.2154339508779,0,91.98420760416299,5.393717930446544,2.9881974466948167,5.546093712566584,0,0,3,5.546093712566584,0.24494327474750635,0,1.7149868222024154,7.964019533724392,1,0.17379407567252012,4.466354038421778,44.87080871395827,31.897630949915197,0.10930445010850309,3.6496405002209444,4.444030115681356,1.564594781691461,0.22088916536257125,-2.8944874433027676,0,0.12424216577868276,0.877695351200176,0.6813530462741246,415.2177388260046,-0.7464421012152243,0,59.95613725907931,18.50360154793822,-2.960140491993015,-4.7868980089804944,0,2.698614985832746,3.551644382939021e-5,2290.638486255148,62.63042431213249,0,0,0,0,0,0,0,0,0,0,0,27.05449096860617,t1
4.295121583627459,4.458046333423277,1.575048470759787,0,-47.04927576501603,0,6.417593967582406,6.000000000000001,1.5089279358835594,4.089616823500103,0,1,0.4854316472596837,4.826475843346452,0.30686820835479567,0,3.551029021013427,11.623667803500046,0.8381894509134389,0.13917683369950476,0,15.318706959378426,16.07073623605429,0.8381894509134389,1.047648277857401,18.23494704931704,1.4309035039618996,0.17116195366466166,-2.597866088089151,0,0.2650105246156013,0.5379070844878342,0.560749714103071,108.54782489468842,-1.4810866298911596,1.4737180396926963,23.863867646524035,17.44726284972722,-0.7313670338943563,-3.2056993095395017,0,1.7663530814162767,5.755234244051973e-5,0,270.83278673138403,0,0,0,-1.8471050109114746,0,0,3.3980215308177857,0,222926.9483475995,8.529068946601857,0.011954972423583236,0,t1
0,0,0,0,0,0,0,1.434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.4792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.8835,0,0,0,0.0551250572002974,0,t1
22.277295285359802,0,3,0,-32.021588089330024,0,845.2812241521896,6,1.4580148883374688,0,0,0,3,0,0.31666683622828784,0,2.119317617866005,5.5301323407775005,0,0.24033498759305214,1.538089330024814,36.35856079404467,49.75049588690878,0,4.897506203473945,10.814542088417962,0.966302729528536,0.2252287160892995,-1.374168799165757,0,0.7182247273111247,0,0,3813.88679815637,0,0,6.0260386471329115,3.192985335547368,-0.7598319923574154,-1.7172789033345222,0,0,1.8408608188585608e-5,0,145.6575682382134,1.456575682382134,0,0,0,0,0,0,0,0,0,0,0,t1
22.3810344827586,5,3,2,-46.1,0,30,5.71428571428572,2.02,5,0,0,3,5,0.50828275862069,0,0,3.96980563642857,1,0,4.4,9.28985065528802,18.5985917570499,0,4.83,13.464298882482,0.97,0.17299952642753,-2.03031379432108,0,0.986104210526316,1.83904,2.4373,1956.13066824561,-1.5,0,59.6846743796855,14.8092466320241,-2.11417457050638,-4.78090042949362,1,3.34034924144444,6.21e-5,2376.29849782772,81,0,0,0,0,0,0,0,0,0,0,0,0,t1
