"","nfi_plot","meas_date","NFI_species","utm_n","utm_e","biomass_composition"
"371",1059906,"2003-AUG-22","PICE GLA  ",6700000,390000,45.492544
"372",1059906,"2003-AUG-22","POPU BAL  ",6700000,390000,610.68088
"373",1059906,"2015-AUG-17","PICE GLA  ",6700000,390000,1375.552101
"374",1059906,"2015-AUG-17","POPU BAL  ",6700000,390000,656.03946
"375",1059906,"2015-AUG-17","POPU TRE  ",6700000,390000,842.902759
"376",1066646,"2004-JUL-08","PICE GLA  ",6740000,490000,7.282424
"377",1066646,"2004-JUL-08","POPU BAL  ",6740000,490000,28.33222
"378",1066646,"2004-JUL-08","POPU TRE  ",6740000,490000,3503.377561
"379",1066646,"2004-JUL-08","SALI SCO  ",6740000,490000,329.228578
"380",1066646,"2017-AUG-09","PICE GLA  ",6740000,490000,183.97044
"381",1066646,"2017-AUG-09","POPU TRE  ",6740000,490000,5436.22566
"382",1066676,"2004-JUL-21","PICE MAR  ",6740000,610000,48.4633
"383",1066676,"2017-AUG-16","PICE MAR  ",6740000,610000,86.0352
"384",1066691,"2004-JUL-20","PICE MAR  ",6730000,340000,1267.45953
"385",1066691,"2004-JUL-20","PINU BAN  ",6730000,340000,404.20377
"386",1066691,"2017-AUG-16","PICE MAR  ",6730000,340000,1407.12256
"387",1066691,"2017-AUG-16","PINU BAN  ",6730000,340000,433.21104
"388",1066766,"2003-AUG-21","PICE MAR  ",6700000,630000,62.1957
"389",1066766,"2003-AUG-21","PINU BAN  ",6700000,630000,587.5387
"390",1066766,"2015-AUG-18","PICE MAR  ",6700000,630000,56.3582
"391",1066766,"2015-AUG-18","PINU BAN  ",6700000,630000,606.12
"392",1073521,"2004-JUL-12","BETU PAP  ",6720000,470000,426.562666
"393",1073521,"2004-JUL-12","PICE GLA  ",6720000,470000,5066.697074
"394",1073521,"2004-JUL-12","POPU BAL  ",6720000,470000,2073.52776
"395",1073521,"2004-JUL-12","POPU TRE  ",6720000,470000,1555.14582
"396",1073521,"2017-AUG-13","BETU PAP  ",6720000,470000,330.46992
"397",1073521,"2017-AUG-13","PICE GLA  ",6720000,470000,6205.49072
"398",1073521,"2017-AUG-13","PICE MAR  ",6720000,470000,1.452408
"399",1073566,"2004-JUL-20","LARI LAR  ",6720000,640000,95.358228
"400",1073566,"2004-JUL-20","PICE MAR  ",6720000,640000,187.340372
"401",1073566,"2009-JUL-29","LARI LAR  ",6720000,640000,114.146028
"402",1073566,"2009-JUL-29","PICE MAR  ",6720000,640000,206.903772
"403",1080421,"2004-JUL-09","LARI LAR  ",6700000,540000,50.75322
"404",1080421,"2004-JUL-09","PICE MAR  ",6700000,540000,127.12168
"405",1080421,"2017-AUG-11","LARI LAR  ",6700000,540000,75.464986
"406",1080421,"2017-AUG-11","PICE MAR  ",6700000,540000,121.365214
"407",1080431,"2004-JUL-21","PICE MAR  ",6700000,580000,345.5653
"408",1080431,"2004-JUL-21","POPU TRE  ",6700000,580000,1333.36045
"409",1080431,"2004-JUL-21","SALI SCO  ",6700000,580000,35.900046
"410",1080431,"2017-AUG-11","PICE MAR  ",6700000,580000,578.92891
"411",1080431,"2017-AUG-11","PINU CON  ",6700000,580000,1089.42409
"412",1080431,"2017-AUG-11","POPU TRE  ",6700000,580000,1723.51613
"413",1080471,"2003-AUG-18","PICE MAR  ",6690000,410000,66.8061
"414",1080471,"2009-JUL-25","PICE MAR  ",6690000,410000,78.7055
"415",1080481,"2003-AUG-20","PICE MAR  ",6680000,450000,484.0637
"416",1080481,"2009-JUL-25","LARI LAR  ",6680000,450000,15.14642
"417",1080481,"2009-JUL-25","PICE MAR  ",6680000,450000,559.90538
"418",1087286,"2004-JUL-11","PICE GLA  ",6680000,480000,6665.77131
"419",1087286,"2004-JUL-11","POPU TRE  ",6680000,480000,4767.79869
"420",1087286,"2018-AUG-15","PICE GLA  ",6680000,480000,6585.1779
"421",1087286,"2018-AUG-15","POPU TRE  ",6680000,480000,983.9921
"422",1087331,"2004-JUL-21","PICE MAR  ",6680000,660000,753.716
"423",1087331,"2017-AUG-10","PICE MAR  ",6680000,660000,525.4563
"424",1087351,"2003-AUG-18","PICE MAR  ",6670000,410000,38.952837
"425",1087351,"2003-AUG-18","PINU BAN  ",6670000,410000,0.393463
"426",1087351,"2015-AUG-19","PICE MAR  ",6670000,410000,45.193464
"427",1087351,"2015-AUG-19","PINU BAN  ",6670000,410000,1.863648
"428",1087371,"2003-AUG-15","PICE GLA  ",6660000,490000,1029.61824
"429",1087371,"2003-AUG-15","POPU BAL  ",6660000,490000,2296.0128
"430",1087371,"2003-AUG-15","POPU TRE  ",6660000,490000,261.88896
"431",1087371,"2015-AUG-21","PICE GLA  ",6660000,490000,1276.42755
"432",1087371,"2015-AUG-21","POPU BAL  ",6660000,490000,2145.8782
"433",1087371,"2015-AUG-21","POPU TRE  ",6660000,490000,277.48425
"434",1087376,"2003-AUG-15","PICE GLA  ",6650000,510000,4303.94356
"435",1087376,"2003-AUG-15","POPU TRE  ",6650000,510000,3011.85184
"436",1087376,"2015-AUG-19","PICE GLA  ",6650000,510000,4219.368
"437",1087376,"2015-AUG-19","POPU TRE  ",6650000,510000,3243.5079
"438",1094196,"2009-JUL-29","PICE MAR  ",6660000,6e+05,98.1369
"439",1094196,"2021-JUL-24","PICE MAR  ",6660000,6e+05,181.161
