"","nfi_plot","meas_date","NFI_species","utm_n","utm_e","biomass_composition"
"121",1190916,"2004-JUN-12","PICE MAR  ",5990000,660000,245.814884
"122",1190916,"2004-JUN-12","PINU BAN  ",5990000,660000,96.03531
"123",1190916,"2004-JUN-12","SALI SPP  ",5990000,660000,2.011438
"124",1190916,"2017-JUL-10","BETU PAP  ",5990000,660000,9.17952
"125",1190916,"2017-JUL-10","LARI LAR  ",5990000,660000,112.62685
"126",1190916,"2017-JUL-10","PICE MAR  ",5990000,660000,203.17963
"127",1197741,"2003-JUN-17","LARI LAR  ",6060000,450000,3036.98228
"128",1197741,"2003-JUN-17","PICE MAR  ",6060000,450000,824.79372
"129",1197741,"2016-AUG-24","LARI LAR  ",6060000,450000,4544.57033
"130",1197741,"2016-AUG-24","PICE MAR  ",6060000,450000,829.07817
"131",1197751,"2003-JUN-23","LARI LAR  ",6040000,490000,206.0481
"132",1197751,"2003-JUN-23","PICE MAR  ",6040000,490000,53.1319
"133",1197751,"2016-AUG-12","LARI LAR  ",6040000,490000,130.46262
"134",1197751,"2016-AUG-12","PICE MAR  ",6040000,490000,25.96738
"135",1197761,"2003-AUG-17","ABIE BAL  ",6030000,520000,0
"136",1197761,"2003-AUG-17","PICE MAR  ",6030000,520000,4111.2707
"137",1197761,"2017-JUL-09","ABIE BAL  ",6030000,520000,0.629592
"138",1197761,"2017-JUL-09","PICE MAR  ",6030000,520000,5032.060208
"139",1197766,"2003-JUL-15","BETU PAP  ",6020000,540000,15.648048
"140",1197766,"2003-JUL-15","BETU PAP PAP",6020000,540000,351.95355
"141",1197766,"2003-JUL-15","LARI LAR  ",6020000,540000,2177.010108
"142",1197766,"2003-JUL-15","PICE MAR  ",6020000,540000,1716.387894
"143",1197766,"2012-JUL-06","BETU PAP  ",6020000,540000,22.769103
"144",1204606,"2003-AUG-26","BETU PAP  ",6060000,390000,11.1923
"145",1204606,"2003-AUG-26","PICE MAR  ",6060000,390000,818.155
"146",1204606,"2003-AUG-26","PINU BAN  ",6060000,390000,440.545
"147",1204606,"2016-AUG-11","BETU PAP PAP",6060000,390000,13.8005
"148",1204606,"2016-AUG-11","PICE MAR  ",6060000,390000,1178.33364
