"","nfi_plot","loc_id","meas_num","species_num","genus","species","variety","percent","species_ltrel","meas_date","utm_n","utm_e"
"288",1245561,0,0,1,"POPU","TRE","",100,1,"2005-JUN-13",6220000,600000
"289",1245561,0,1,1,"POPU","TRE","",100,1,"2019-SEP-05",6220000,600000
"290",1252421,0,0,1,"PINU","CON","",86.5,0.754,"2005-JUN-26",6200000,520000
"291",1252421,0,0,2,"ABIE","LAS","",7.4,0.123,"2005-JUN-26",6200000,520000
"292",1252421,0,0,3,"PICE","ENG","",6,0.123,"2005-JUN-26",6200000,520000
"293",1252421,0,1,3,"PINU","CON","",28.3,0.227,"2019-SEP-09",6200000,520000
"294",1259201,0,1,1,"ABIE","LAS","",57.4,0.64,"2021-JUL-24",6180000,500000
"295",1259201,0,1,2,"POPU","BAL","",26.2,0.2,"2021-JUL-24",6180000,500000
"296",1259201,0,1,3,"TSUG","HET","",16.4,0.16,"2021-JUL-24",6180000,500000
"297",1259261,0,0,1,"PINU","CON","LAT",74.5,0.609,"2002-AUG-21",6190000,360000
"298",1259261,0,1,5,"ABIE","LAS","",2.1,0.077,"2018-JUL-04",6190000,360000
"299",1259296,0,0,1,"ABIE","LAS","",100,1,"2001-JUN-17",6180000,500000
"300",1259296,0,1,1,"ABIE","LAS","",100,1,"2018-JUL-09",6180000,500000
"301",1259336,0,0,1,"POPU","TRE","",97.2,0.913,"2001-JUL-30",6180000,660000
"302",1259336,0,1,1,"POPU","TRE","",96.7,0.84,"2019-SEP-07",6180000,660000
"303",1259336,0,1,2,"BETU","NEO","",2.7,0.12,"2019-SEP-07",6180000,660000
"304",1259336,0,1,3,"PICE","GLA","",0.6,0.04,"2019-SEP-07",6180000,660000
"305",1266111,0,1,1,"PICE","ENG","GLA",82.8,0.667,"2017-JUL-23",6170000,620000
"306",1266111,0,1,2,"ABIE","LAS","",17.2,0.333,"2017-JUL-23",6170000,620000
"307",1266166,0,0,1,"PICE","ENG","GLA",70.7,0.789,"2002-AUG-13",6160000,460000
"308",1266166,0,0,2,"PINU","CON","LAT",21.1,0.105,"2002-AUG-13",6160000,460000
"309",1266186,0,0,1,"PICE","GLA","",100,1,"2003-JUL-17",6160000,540000
"310",1266196,0,0,1,"PINU","CON","LAT",49.1,0.45,"2003-JUL-18",6160000,580000
"311",1266196,0,0,2,"PICE","MAR","",26.4,0.35,"2003-JUL-18",6160000,580000
"312",1266196,0,0,3,"POPU","BAL","",14.5,0.15,"2003-JUL-18",6160000,580000
"313",1266196,0,0,4,"PICE","ENG","GLA",10,0.05,"2003-JUL-18",6160000,580000
"314",1266221,0,0,1,"POPU","BAL","",100,1,"2001-JUL-28",6150000,680000
"315",1272951,0,0,1,"TSUG","HET","",94.4,0.917,"2002-JUL-06",6140000,460000
"316",1272951,0,0,2,"TSUG","MER","",5.6,0.083,"2002-JUL-06",6140000,460000
"317",1273001,0,0,1,"PICE","SPP","",65.6,0.55,"2002-JUL-09",6150000,660000
"318",1273001,0,0,2,"ABIE","LAS","",29.2,0.4,"2002-JUL-09",6150000,660000
"319",1273001,0,0,3,"PINU","CON","",5.1,0.05,"2002-JUL-09",6150000,660000
"320",1273001,0,1,1,"PICE","ENG","GLA",66.5,0.55,"2017-AUG-18",6150000,660000
"321",1273001,0,1,2,"ABIE","LAS","",28.7,0.4,"2017-AUG-18",6150000,660000
"322",1273001,0,1,3,"PINU","CON","LAT",4.8,0.05,"2017-AUG-18",6150000,660000
"323",1273031,0,0,1,"PICE","ENG","GLA",56.5,0.514,"2003-AUG-28",6150000,400000
"324",1273031,0,0,2,"PINU","CON","LAT",33.6,0.324,"2003-AUG-28",6150000,400000
"325",1273031,0,0,3,"ABIE","LAS","",9.9,0.162,"2003-AUG-28",6150000,400000
"326",1273031,0,1,1,"PICE","ENG","GLA",62.6,0.528,"2018-JUL-08",6150000,400000
"327",1273031,0,1,2,"ABIE","LAS","",19.9,0.306,"2018-JUL-08",6150000,400000
"328",1273031,0,1,3,"PINU","CON","",17.4,0.167,"2018-JUL-08",6150000,400000
"329",1279861,0,0,1,"TSUG","HET","",58.7,0.536,"2004-JUN-28",6130000,580000
"330",1279861,0,0,2,"THUJ","PLI","",21.9,0.429,"2004-JUN-28",6130000,580000
"331",1279861,0,0,3,"POPU","TRI","",19.4,0.036,"2004-JUN-28",6130000,580000
"332",1279861,0,1,1,"TSUG","HET","",59.9,0.52,"2017-JUL-22",6130000,580000
"333",1279861,0,1,2,"THUJ","PLI","",20.9,0.44,"2017-JUL-22",6130000,580000
"334",1279861,0,1,3,"POPU","TRI","",19.2,0.04,"2017-JUL-22",6130000,580000
"335",1279876,0,0,1,"ABIE","LAS","",100,1,"2003-AUG-18",6130000,640000
"336",1279876,0,1,1,"ABIE","LAS","",100,1,"2017-JUL-12",6130000,640000
"337",1279961,0,0,1,"PINU","CON","",93.7,0.875,"2000-JUL-28",6120000,600000
"338",1279961,0,0,2,"PICE","SPP","",3.3,0.083,"2000-JUL-28",6120000,600000
"339",1279961,0,0,3,"ABIE","LAS","",1.9,0.042,"2000-JUL-28",6120000,600000
"340",1279961,0,1,2,"PICE","ENG","",31.9,0.4,"2018-JUL-07",6120000,600000
"341",1279966,0,0,1,"PINU","CON","LAT",69.6,0.637,"2003-JUL-15",6120000,620000
"342",1279966,0,0,2,"PICE","ENG","GLA",20,0.22,"2003-JUL-15",6120000,620000
"343",1279966,0,0,3,"PICE","MAR","",6.9,0.099,"2003-JUL-15",6120000,620000
"344",1279966,0,0,4,"ABIE","LAS","",3,0.033,"2003-JUL-15",6120000,620000
"345",1279966,0,0,5,"POPU","TRE","",0.5,0.011,"2003-JUL-15",6120000,620000
"346",1279966,0,1,1,"PINU","CON","",56.7,0.526,"2018-JUL-06",6120000,620000
"347",1279966,0,1,2,"PICE","ENG","",27.1,0.276,"2018-JUL-06",6120000,620000
"348",1279966,0,1,3,"PICE","MAR","",8.2,0.118,"2018-JUL-06",6120000,620000
"349",1279966,0,1,4,"ABIE","LAS","",3.9,0.039,"2018-JUL-06",6120000,620000
"350",1279966,0,1,7,"POPU","TRE","",0.8,0.013,"2018-JUL-06",6120000,620000
"351",1286741,0,0,1,"TSUG","HET","",47.1,0.509,"2003-JUL-22",6110000,580000
"352",1286741,0,0,4,"THUJ","PLI","",7.5,0.094,"2003-JUL-22",6110000,580000
"353",1286741,0,0,5,"POPU","BAL","",3.7,0.019,"2003-JUL-22",6110000,580000
"354",1286741,0,1,1,"THUJ","PLI","",46.1,0.455,"2017-JUL-20",6110000,580000
"355",1286741,0,1,3,"PINU","CON","",16.9,0.182,"2017-JUL-20",6110000,580000
"356",1286771,0,1,1,"PICE","ENG","GLA",96.2,0.933,"2014-JUL-22",6110000,320000
"357",1286771,0,1,2,"PINU","CON","",3.8,0.067,"2014-JUL-22",6110000,320000
"358",1286856,0,0,1,"PINU","CON","LAT",63.4,0.506,"2003-JUN-29",6100000,660000
"359",1286856,0,0,2,"PICE","MAR","",36.6,0.494,"2003-JUN-29",6100000,660000
"360",1293651,0,1,1,"PINU","CON","",100,1,"2017-AUG-21",6090000,320000
"361",1293686,0,0,1,"ABIE","LAS","",79,0.75,"2002-AUG-20",6080000,460000
"362",1293686,0,0,2,"PICE","ENG","",14.9,0.214,"2002-AUG-20",6080000,460000
"363",1293686,0,0,3,"PINU","CON","LAT",6.1,0.036,"2002-AUG-20",6080000,460000
"364",1293686,0,1,1,"ABIE","LAS","",76.3,0.758,"2018-JUL-24",6080000,460000
"365",1293686,0,1,2,"PICE","ENG","",18.7,0.212,"2018-JUL-24",6080000,460000
"366",1293686,0,1,3,"PINU","CON","LAT",5.1,0.03,"2018-JUL-24",6080000,460000
"367",1293691,0,0,1,"ABIE","LAS","",100,1,"2002-AUG-19",6080000,480000
"368",1293691,0,1,1,"ABIE","LAS","",100,1,"2014-AUG-29",6080000,480000
"369",1293696,0,0,1,"PICE","ENG","GLA",36.7,0.578,"2001-JUN-18",6080000,500000
"370",1293696,0,0,4,"POPU","TRE","",11.3,0.089,"2001-JUN-18",6080000,500000
"371",1293696,0,1,1,"PICE","ENG","GLA",49.5,0.5,"2014-AUG-28",6080000,500000
"372",1293696,0,1,2,"ABIE","LAS","",33.1,0.409,"2014-AUG-28",6080000,500000
"373",1293696,0,1,3,"POPU","TRE","",17.4,0.091,"2014-AUG-28",6080000,500000
"374",1300521,0,0,1,"ABIE","LAS","",79,0.867,"2002-JUL-04",6070000,660000
"375",1300521,0,0,2,"PICE","ENG","GLA",21,0.133,"2002-JUL-04",6070000,660000
"376",1300521,0,1,1,"ABIE","LAS","",72.7,0.853,"2017-JUL-08",6070000,660000
"377",1300521,0,1,2,"PICE","ENG","GLA",27.3,0.147,"2017-JUL-08",6070000,660000
"378",1300611,0,0,1,"PICE","ENG","",82,0.704,"2001-JUL-29",6060000,640000
"379",1300611,0,0,2,"ABIE","LAS","",18,0.296,"2001-JUL-29",6060000,640000
"380",1300611,0,1,1,"PICE","ENG","",72.7,0.545,"2019-JUL-31",6060000,640000
"381",1300611,0,1,2,"ABIE","LAS","",27.3,0.455,"2019-JUL-31",6060000,640000
"382",1307371,0,0,1,"TSUG","MER","",53.7,0.526,"2003-JUL-25",6040000,540000
"383",1307371,0,0,2,"ABIE","LAS","",45.9,0.447,"2003-JUL-25",6040000,540000
"384",1307371,0,0,3,"ABIE","AMA","",0.4,0.026,"2003-JUL-25",6040000,540000
"385",1307371,0,1,1,"TSUG","MER","",55.7,0.571,"2017-AUG-16",6040000,540000
"386",1307371,0,1,2,"ABIE","LAS","",44.3,0.429,"2017-AUG-16",6040000,540000
"387",1307391,0,0,1,"ABIE","LAS","",55.6,0.5,"2002-JUL-01",6050000,620000
"388",1307391,0,0,2,"PINU","CON","",25.7,0.3,"2002-JUL-01",6050000,620000
"389",1307391,0,0,3,"PICE","SPP","",18.7,0.2,"2002-JUL-01",6050000,620000
"390",1307391,0,1,1,"PINU","CON","",46.5,0.75,"2017-AUG-19",6050000,620000
"391",1307391,0,1,2,"ABIE","LAS","",45.8,0.188,"2017-AUG-19",6050000,620000
"392",1307391,0,1,3,"PICE","ENG","GLA",7.8,0.063,"2017-AUG-19",6050000,620000
"393",1307401,0,0,1,"PICE","GLA","",59.4,0.536,"2001-AUG-28",6050000,660000
"394",1307401,0,0,2,"ABIE","LAS","",20.9,0.321,"2001-AUG-28",6050000,660000
"395",1307401,0,0,3,"PINU","CON","",19.6,0.143,"2001-AUG-28",6050000,660000
"396",1307401,0,1,1,"PICE","GLA","",59.4,0.533,"2017-JUL-10",6050000,660000
"397",1307401,0,1,2,"ABIE","LAS","",22,0.333,"2017-JUL-10",6050000,660000
"398",1307401,0,1,3,"PINU","CON","",18.5,0.133,"2017-JUL-10",6050000,660000
"399",1307441,0,0,1,"PINU","CON","",69.5,0.631,"2004-JUN-26",6040000,440000
"400",1307441,0,0,2,"PICE","MAR","",23.9,0.338,"2004-JUN-26",6040000,440000
"401",1307441,0,0,3,"POPU","TRE","",6.6,0.031,"2004-JUN-26",6040000,440000
"402",1307441,0,1,1,"PICE","MAR","",61.3,0.765,"2014-JUL-26",6040000,440000
"403",1307451,0,1,1,"ABIE","LAS","",61.4,0.759,"2014-AUG-26",6040000,480000
"404",1314251,0,0,1,"TSUG","MER","",74,0.5,"2003-JUL-23",6020000,540000
"405",1314251,0,0,2,"ABIE","AMA","",22.6,0.357,"2003-JUL-23",6020000,540000
"406",1314251,0,0,3,"TSUG","HET","",3.4,0.143,"2003-JUL-23",6020000,540000
"407",1314251,0,1,1,"TSUG","MER","",76.1,0.462,"2017-JUL-27",6020000,540000
"408",1314251,0,1,2,"ABIE","AMA","",19.8,0.385,"2017-JUL-27",6020000,540000
"409",1314251,0,1,3,"TSUG","HET","",4.1,0.154,"2017-JUL-27",6020000,540000
"410",1314291,0,0,1,"PINU","CON","",100,1,"2002-JUN-27",6030000,320000
"411",1314291,0,1,1,"PINU","CON","",100,1,"2017-AUG-20",6030000,320000
"412",1314311,0,0,1,"PINU","CON","LAT",80.6,0.677,"2002-AUG-12",6030000,400000
"413",1314311,0,0,2,"PICE","ENG","GLA",19.4,0.323,"2002-AUG-12",6030000,400000
"414",1314351,0,1,1,"PICE","ENG","GLA",100,1,"2014-AUG-18",6020000,560000
"415",1314376,0,0,1,"ABIE","LAS","",75.4,0.957,"2002-AUG-16",6020000,660000
"416",1314376,0,0,2,"PICE","ENG","",24.6,0.043,"2002-AUG-16",6020000,660000
"417",1314376,0,1,1,"ABIE","LAS","",74.9,0.96,"2014-AUG-23",6020000,660000
"418",1314376,0,1,2,"PICE","ENG","",25.1,0.04,"2014-AUG-23",6020000,660000
"419",1321141,0,0,1,"ABIE","LAS","",91.1,0.92,"2002-JUL-02",6010000,590000
"420",1321141,0,0,2,"PINU","ALB","",4.6,0.06,"2002-JUL-02",6010000,590000
"421",1321141,0,0,3,"TSUG","HET","",4.3,0.02,"2002-JUL-02",6010000,590000
"422",1321206,0,0,1,"POPU","TRE","",48.2,0.476,"2004-AUG-24",6000000,450000
"423",1321206,0,0,2,"PICE","ENG","GLA",27.7,0.333,"2004-AUG-24",6000000,450000
"424",1321206,0,0,3,"PINU","CON","",24.1,0.19,"2004-AUG-24",6000000,450000
"425",1321206,0,1,1,"POPU","TRE","",75.2,0.714,"2014-JUL-27",6000000,450000
"426",1321206,0,1,2,"PICE","ENG","GLA",24.8,0.286,"2014-JUL-27",6000000,450000
"427",1321236,0,0,1,"PICE","ENG","GLA",95.3,0.941,"2003-JUL-14",6000000,570000
"428",1321236,0,0,2,"POPU","TRI","",4.7,0.059,"2003-JUL-14",6000000,570000
"429",1321236,0,1,1,"PICE","ENG","GLA",92.6,0.914,"2014-AUG-18",6000000,570000
"430",1321236,0,1,2,"POPU","TRI","",6.7,0.057,"2014-AUG-18",6000000,570000
"431",1321236,0,1,3,"ABIE","LAS","",0.8,0.029,"2014-AUG-18",6000000,570000
"432",1327976,0,0,1,"THUJ","PLI","",74.1,0.444,"2004-JUL-02",5980000,410000
"433",1327976,0,0,3,"CHAM","NOO","",6.9,0.167,"2004-JUL-02",5980000,410000
"434",1327976,0,0,5,"TSUG","MER","",2.6,0.028,"2004-JUL-02",5980000,410000
"435",1327976,0,1,1,"THUJ","PLI","",75.5,0.457,"2017-AUG-14",5980000,410000
"436",1327976,0,1,5,"TSUG","MER","",2.4,0.029,"2017-AUG-14",5980000,410000
"437",1328041,0,1,1,"PICE","ENG","GLA",100,1,"2017-JUL-15",5990000,670000
"438",1328066,0,0,1,"ABIE","LAS","",100,1,"2001-JUN-24",5990000,370000
"439",1328066,0,1,1,"ABIE","LAS","",74.9,0.7,"2014-AUG-12",5990000,370000
"440",1328066,0,1,2,"POPU","TRE","",17.2,0.225,"2014-AUG-12",5990000,370000
"441",1328066,0,1,3,"PICE","ENG","GLA",7.9,0.075,"2014-AUG-12",5990000,370000
"442",1328086,0,0,1,"PINU","CON","",89.7,0.808,"2002-AUG-13",5980000,450000
"443",1328086,0,0,2,"PICE","ENG","GLA",10.3,0.192,"2002-AUG-13",5980000,450000
"444",1328106,0,0,1,"BETU","PAP","",69.3,0.727,"2002-AUG-15",5980000,530000
"445",1328106,0,0,2,"POPU","BAL","",17.6,0.182,"2002-AUG-15",5980000,530000
"446",1328106,0,0,3,"POPU","TRE","",13.1,0.091,"2002-AUG-15",5980000,530000
"447",1334886,0,0,3,"ABIE","AMA","",5.9,0.161,"2003-SEP-09",5960000,530000
"448",1334886,0,0,4,"TSUG","HET","",1.9,0.161,"2003-SEP-09",5960000,530000
"449",1334886,0,1,3,"ABIE","AMA","",6.2,0.156,"2017-AUG-09",5960000,530000
"450",1334886,0,1,4,"TSUG","HET","",2.5,0.156,"2017-AUG-09",5960000,530000
"451",1334956,0,0,1,"PINU","CON","",98.2,0.971,"2003-JUN-18",5970000,410000
"452",1334956,0,0,2,"PICE","ENG","GLA",1.8,0.029,"2003-JUN-18",5970000,410000
"453",1334961,0,0,1,"PICE","ENG","GLA",44.6,0.541,"2003-JUN-16",5960000,430000
"454",1334961,0,0,2,"PINU","CON","",39.3,0.243,"2003-JUN-16",5960000,430000
"455",1334961,0,0,3,"ABIE","LAS","",16.1,0.216,"2003-JUN-16",5960000,430000
"456",1334961,0,1,1,"PICE","ENG","GLA",76.5,0.692,"2014-JUL-20",5960000,430000
"457",1334961,0,1,2,"ABIE","LAS","",23.5,0.308,"2014-JUL-20",5960000,430000
"458",1334976,0,0,1,"PICE","ENG","GLA",89.6,0.8,"2003-JUL-26",5960000,490000
"459",1334976,0,0,2,"ABIE","LAS","",10.4,0.2,"2003-JUL-26",5960000,490000
"460",1334976,0,1,1,"PICE","ENG","GLA",96,0.929,"2014-JUL-18",5960000,490000
"461",1334976,0,1,2,"ABIE","LAS","",4,0.071,"2014-JUL-18",5960000,490000
"462",1334986,0,1,1,"PICE","ENG","GLA",78.4,0.756,"2014-AUG-09",5960000,530000
"463",1335001,0,0,1,"ABIE","LAS","",52.9,0.6,"2003-JUL-21",5960000,590000
"464",1335001,0,0,2,"PICE","ENG","",47.1,0.4,"2003-JUL-21",5960000,590000
"465",1341701,0,0,1,"TSUG","HET","",49.3,0.556,"2003-SEP-06",5930000,670000
"466",1341701,0,0,2,"THUJ","PLI","",40.7,0.278,"2003-SEP-06",5930000,670000
"467",1341751,0,0,1,"CHAM","NOO","",87,0.809,"2003-JUL-28",5940000,470000
"468",1341751,0,1,1,"CHAM","NOO","",82.2,0.727,"2017-AUG-11",5940000,470000
"469",1341756,0,1,1,"TSUG","HET","",59.2,0.711,"2017-AUG-12",5940000,490000
"470",1341776,0,0,1,"TSUG","HET","",100,1,"2003-JUL-27",5940000,570000
"471",1341776,0,1,1,"TSUG","HET","",99.4,1,"2017-AUG-10",5940000,570000
"472",1348646,0,0,1,"ABIE","AMA","",43.3,0.444,"2003-JUL-26",5920000,530000
"473",1348646,0,0,2,"PICE","SIT","",30.5,0.278,"2003-JUL-26",5920000,530000
"474",1348646,0,0,3,"TSUG","HET","",19.2,0.222,"2003-JUL-26",5920000,530000
"475",1348646,0,0,4,"ALNU","RUB","",7,0.056,"2003-JUL-26",5920000,530000
"476",1348646,0,1,3,"TSUG","HET","",20.6,0.235,"2017-AUG-08",5920000,530000
"477",1348646,0,1,4,"ALNU","RUB","",4.3,0.059,"2017-AUG-08",5920000,530000
"478",1348666,0,0,1,"TSUG","MER","",52.5,0.6,"2005-JUN-27",5930000,610000
"479",1348666,0,0,2,"ABIE","AMA","",47.5,0.4,"2005-JUN-27",5930000,610000
"480",1348666,0,1,1,"TSUG","MER","",63.5,0.682,"2017-JUL-19",5930000,610000
"481",1348666,0,1,2,"ABIE","AMA","",36.5,0.318,"2017-JUL-19",5930000,610000
"482",1348741,0,0,1,"PICE","ENG","GLA",59.5,0.519,"2003-JUL-18",5920000,510000
"483",1348741,0,0,2,"ABIE","LAS","",40.5,0.481,"2003-JUL-18",5920000,510000
"484",1348746,0,0,1,"PSEU","MEN","GLA",65.1,0.545,"2003-JUN-24",5920000,530000
"485",1348746,0,0,5,"PINU","CON","LAT",2.6,0.03,"2003-JUN-24",5920000,530000
"486",1348746,0,1,1,"PSEU","MEN","GLA",64.5,0.5,"2009-AUG-04",5920000,530000
"487",1348746,0,1,5,"PINU","CON","LAT",2.5,0.029,"2009-AUG-04",5920000,530000
"488",1348746,0,2,1,"PSEU","MEN","GLA",65.3,0.452,"2014-JUL-16",5920000,530000
"489",1348746,0,2,4,"BETU","PAP","",5,0.097,"2014-JUL-16",5920000,530000
"490",1348756,0,2,1,"PICE","ENG","GLA",86.7,0.882,"2014-AUG-30",5920000,570000
"491",1348756,0,2,2,"ABIE","LAS","",13.3,0.118,"2014-AUG-30",5920000,570000
"492",1355561,0,0,1,"PICE","SPP","",57.2,0.444,"2002-JUN-29",5910000,670000
"493",1355561,0,0,2,"PINU","CON","",21.9,0.296,"2002-JUN-29",5910000,670000
"494",1355561,0,0,3,"ABIE","LAS","",20.9,0.259,"2002-JUN-29",5910000,670000
"495",1355561,0,1,1,"PICE","ENG","GLA",57.5,0.519,"2017-JUL-18",5910000,670000
"496",1355561,0,1,2,"ABIE","LAS","",38.9,0.407,"2017-JUL-18",5910000,670000
"497",1355561,0,1,3,"PINU","CON","",3.7,0.074,"2017-JUL-18",5910000,670000
"498",1355576,0,0,3,"ABIE","LAS","",22.3,0.206,"2003-SEP-04",5910000,330000
"499",1355591,0,1,1,"PINU","CON","LAT",91.7,0.889,"2014-JUL-28",5910000,390000
"500",1355591,0,1,2,"PICE","ENG","GLA",8.3,0.111,"2014-JUL-28",5910000,390000
"501",1355611,0,1,1,"PICE","ENG","",65.5,0.667,"2009-AUG-03",5900000,470000
"502",1355611,0,1,2,"PICE","SPP","",24.2,0.167,"2009-AUG-03",5900000,470000
"503",1355611,0,1,3,"PINU","CON","",10.3,0.167,"2009-AUG-03",5900000,470000
"504",1355646,0,0,1,"ABIE","LAS","",63.1,0.763,"2003-JUL-08",5900000,610000
"505",1355646,0,0,2,"PICE","ENG","GLA",36.9,0.237,"2003-JUL-08",5900000,610000
"506",1355646,0,1,1,"ABIE","LAS","",61.5,0.769,"2013-SEP-15",5900000,610000
"507",1355646,0,1,2,"PICE","ENG","GLA",38.5,0.231,"2013-SEP-15",5900000,610000
"508",1355666,0,0,1,"TSUG","HET","",40,0.433,"2003-JUL-16",5890000,690000
"509",1355666,0,0,2,"THUJ","PLI","",36.7,0.367,"2003-JUL-16",5890000,690000
"510",1355666,0,0,3,"PICE","ENG","GLA",9.9,0.1,"2003-JUL-16",5890000,690000
"511",1355666,0,0,4,"BETU","PAP","",9.6,0.067,"2003-JUL-16",5890000,690000
"512",1355666,0,0,5,"PSEU","MEN","GLA",3.8,0.033,"2003-JUL-16",5890000,690000
"513",1355666,0,1,1,"TSUG","HET","",42.7,0.392,"2016-JUL-22",5890000,290000
"514",1355666,0,1,2,"THUJ","PLI","",23.9,0.297,"2016-JUL-22",5890000,290000
"515",1355666,0,1,3,"PINU","CON","",12.4,0.135,"2016-JUL-22",5890000,290000
"516",1355666,0,1,4,"PICE","ENG","GLA",12.2,0.095,"2016-JUL-22",5890000,290000
"517",1362461,0,0,1,"PINU","CON","LAT",78,0.792,"2002-AUG-11",5890000,350000
"518",1362461,0,0,2,"PICE","ENG","GLA",22,0.208,"2002-AUG-11",5890000,350000
"519",1362461,0,1,1,"PICE","ENG","GLA",86.4,0.714,"2014-JUL-29",5890000,350000
"520",1362461,0,1,2,"PINU","CON","LAT",13.6,0.286,"2014-JUL-29",5890000,350000
"521",1362476,0,0,3,"POPU","TRE","",4.2,0.019,"2004-JUL-29",5890000,410000
"522",1362486,0,0,1,"PINU","CON","LAT",72.1,0.75,"2003-JUL-07",5880000,450000
"523",1362486,0,0,2,"PICE","ENG","GLA",27.9,0.25,"2003-JUL-07",5880000,450000
"524",1362486,0,1,1,"PICE","ENG","GLA",91.9,0.889,"2013-AUG-30",5880000,450000
"525",1362486,0,1,2,"PINU","CON","LAT",8.1,0.111,"2013-AUG-30",5880000,450000
"526",1362501,0,0,1,"PINU","CON","LAT",97.6,0.973,"2002-JUL-12",5880000,510000
"527",1362501,0,0,2,"PICE","SPP","",2.4,0.027,"2002-JUL-12",5880000,510000
"528",1369366,0,1,1,"PINU","CON","LAT",81,0.815,"2013-AUG-27",5860000,450000
"529",1369366,0,1,2,"PICE","ENG","GLA",19,0.185,"2013-AUG-27",5860000,450000
"530",1369371,0,0,1,"PINU","CON","LAT",80.7,0.694,"2002-JUL-16",5860000,470000
"531",1369371,0,0,2,"PICE","MAR","",19.3,0.306,"2002-JUL-16",5860000,470000
"532",1369371,0,1,1,"PINU","CON","LAT",56,0.561,"2009-AUG-06",5860000,470000
"533",1369371,0,1,2,"PICE","MAR","",44,0.439,"2009-AUG-06",5860000,470000
"534",1369371,0,2,1,"PINU","CON","LAT",53.5,0.538,"2013-AUG-28",5860000,470000
"535",1369371,0,2,2,"PICE","MAR","",46.5,0.462,"2013-AUG-28",5860000,470000
"536",1369386,0,1,1,"PINU","CON","",94.6,0.935,"2013-AUG-22",5860000,530000
"537",1369386,0,1,2,"POPU","TRE","",5.4,0.065,"2013-AUG-22",5860000,530000
"538",1369431,0,0,1,"PICE","SPP","",72.3,0.545,"2002-JUL-15",5850000,300000
"539",1369431,0,0,2,"ABIE","LAS","",27,0.409,"2002-JUL-15",5850000,300000
"540",1369431,0,0,3,"TSUG","HET","",0.7,0.045,"2002-JUL-15",5850000,300000
"541",1369431,0,1,1,"ABIE","LAS","",49.7,0.5,"2016-JUL-23",5850000,300000
"542",1369431,0,1,2,"PICE","ENG","GLA",49.1,0.45,"2016-JUL-23",5850000,300000
"543",1369431,0,1,3,"TSUG","HET","",1.1,0.05,"2016-JUL-23",5850000,300000
"544",1376166,0,0,1,"TSUG","HET","",48.5,0.55,"2002-JUL-31",5840000,530000
"545",1376166,0,0,2,"ABIE","AMA","",32.3,0.225,"2002-JUL-31",5840000,530000
"546",1376271,0,0,1,"PINU","CON","LAT",94.5,0.923,"2002-JUL-17",5840000,550000
"547",1376271,0,0,2,"PICE","SPP","",5.5,0.077,"2002-JUL-17",5840000,550000
"548",1376296,0,0,1,"ABIE","LAS","",100,1,"2002-JUL-12",5830000,650000
"549",1376296,0,1,1,"ABIE","LAS","",100,1,"2013-AUG-23",5830000,650000
"550",1376306,0,0,1,"THUJ","PLI","",82.7,0.657,"2004-JUL-01",5830000,690000
"551",1376306,0,0,2,"TSUG","HET","",15.8,0.257,"2004-JUL-01",5830000,690000
"552",1376306,0,0,3,"PSEU","MEN","GLA",0.9,0.057,"2004-JUL-01",5830000,690000
"553",1376306,0,0,4,"PICE","SPP","",0.6,0.029,"2004-JUL-01",5830000,690000
"554",1376306,0,1,1,"THUJ","PLI","",62.5,0.622,"2014-SEP-09",5830000,690000
"555",1376306,0,1,4,"PICE","ENG","GLA",0.9,0.027,"2014-SEP-09",5830000,690000
"556",1383046,0,0,5,"TSUG","MER","",6.1,0.07,"2002-AUG-02",5820000,530000
"557",1383056,0,0,1,"THUJ","PLI","",52.8,0.421,"2002-AUG-03",5820000,570000
"558",1383056,0,0,5,"PINU","CON","CON",5.8,0.018,"2002-AUG-03",5820000,570000
"559",1383061,0,0,2,"TSUG","MER","",28.9,0.25,"2000-AUG-30",5830000,590000
"560",1383061,0,0,5,"THUJ","PLI","",1.9,0.083,"2000-AUG-30",5830000,590000
"561",1383116,0,0,1,"PICE","SPP","",56.8,0.726,"2004-JUN-20",5830000,410000
"562",1383116,0,0,2,"PINU","CON","LAT",43.2,0.274,"2004-JUN-20",5830000,410000
"563",1383116,0,1,1,"PICE","SPP","",91.4,0.9,"2013-AUG-07",5830000,410000
"564",1383116,0,1,2,"PINU","CON","LAT",8.6,0.1,"2013-AUG-07",5830000,410000
"565",1383146,0,0,1,"PINU","CON","LAT",93.2,0.872,"2003-JUL-05",5820000,530000
"566",1383146,0,0,2,"PSEU","MEN","GLA",5.9,0.106,"2003-JUL-05",5820000,530000
"567",1383146,0,0,3,"PICE","ENG","GLA",0.9,0.021,"2003-JUL-05",5820000,530000
"568",1383146,0,1,1,"PSEU","MEN","GLA",59.2,0.588,"2013-SEP-14",5820000,530000
"569",1383146,0,1,2,"PINU","CON","LAT",32.7,0.353,"2013-SEP-14",5820000,530000
"570",1383146,0,1,3,"PICE","ENG","GLA",8.1,0.059,"2013-SEP-14",5820000,530000
"571",1383151,0,0,1,"PINU","CON","LAT",68.9,0.571,"2003-JUL-01",5820000,550000
"572",1383151,0,0,2,"BETU","PAP","",16.1,0.19,"2003-JUL-01",5820000,550000
"573",1383151,0,0,3,"PICE","ENG","GLA",10.4,0.143,"2003-JUL-01",5820000,550000
"574",1383151,0,0,4,"PSEU","MEN","GLA",4.5,0.095,"2003-JUL-01",5820000,550000
